rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__min_split_loss,params,split0_test_score,split0_train_score
96,0.3621495327102804,0.0,0.5925365607665153,0.0,6.896554946899414,0.0,0.026926517486572266,0.0,0.1,3,1,50,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.3621495327102804,0.5925365607665153
96,0.3621495327102804,0.0,0.5925365607665153,0.0,8.471340417861938,0.0,0.039893150329589844,0.0,0.1,3,5,50,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.3621495327102804,0.5925365607665153
98,0.36193029490616613,0.0,0.6441048034934499,0.0,19.630017042160034,0.0,0.05303072929382324,0.0,0.8,6,10,100,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.36193029490616613,0.6441048034934499
99,0.3604651162790698,0.0,0.59679037111334,0.0,24.786376953125,0.0,0.026926755905151367,0.0,0.5,9,10,100,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.3604651162790698,0.59679037111334
100,0.3597122302158274,0.0,0.6059063136456212,0.0,23.739294290542603,0.0,0.026047468185424805,0.0,0.5,9,1,100,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.3597122302158274,0.6059063136456212
100,0.3597122302158274,0.0,0.6059063136456212,0.0,27.10015320777893,0.0,0.028967618942260742,0.0,0.5,9,5,100,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.3597122302158274,0.6059063136456212
102,0.35836177474402736,0.0,0.7537688442211056,0.0,16.42458939552307,0.0,0.04188394546508789,0.0,0.1,9,1,10,"{'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.35836177474402736,0.7537688442211056
103,0.3583061889250814,0.0,0.7334963325183373,0.0,13.262556791305542,0.0,0.031914472579956055,0.0,0.1,6,5,10,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.3583061889250814,0.7334963325183373
103,0.3583061889250814,0.0,0.7285974499089254,0.0,15.729220867156982,0.0,0.026947975158691406,0.0,0.3,6,10,10,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.3583061889250814,0.7285974499089254
105,0.35816618911174786,0.0,0.6762874929258631,0.0,29.528149604797363,0.0,0.06903624534606934,0.0,0.5,9,10,50,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.35816618911174786,0.6762874929258631
106,0.35805626598465473,0.0,0.6353887399463807,0.0,19.991515636444092,0.0,0.04448413848876953,0.0,0.8,6,1,100,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.35805626598465473,0.6353887399463807
107,0.35802469135802467,0.0,0.6076923076923076,0.0,9.994332075119019,0.0,0.058490753173828125,0.0,0.8,3,5,50,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.35802469135802467,0.6076923076923076
108,0.3571428571428572,0.0,0.7384615384615384,0.0,18.406094789505005,0.0,0.0399019718170166,0.0,0.1,9,5,10,"{'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.3571428571428572,0.7384615384615384
109,0.35714285714285715,0.0,0.5773955773955775,0.0,12.109129667282104,0.0,0.05285930633544922,0.0,0.1,6,1,100,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.35714285714285715,0.5773955773955775
109,0.35714285714285715,0.0,0.5773955773955775,0.0,11.947099924087524,0.0,0.028922557830810547,0.0,0.1,6,5,100,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.35714285714285715,0.5773955773955775
111,0.3571428571428571,0.0,0.6596452328159644,0.0,7.030195951461792,0.0,0.029920339584350586,0.0,0.1,3,1,0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.3571428571428571,0.6596452328159644
112,0.3559870550161812,0.0,0.729483282674772,0.0,13.661513566970825,0.0,0.06383013725280762,0.0,0.1,6,10,0,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.3559870550161812,0.729483282674772
113,0.3558052434456929,0.0,0.7941760423560554,0.0,32.59853911399841,0.0,0.03306698799133301,0.0,0.8,9,5,10,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.3558052434456929,0.7941760423560554
114,0.35460992907801414,0.0,0.7741935483870968,0.0,20.493871688842773,0.0,0.04391646385192871,0.0,0.8,6,5,10,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.35460992907801414,0.7741935483870968
115,0.3530751708428246,0.0,0.5670611439842209,0.0,13.619571924209595,0.0,0.03390932083129883,0.0,0.01,6,10,100,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.3530751708428246,0.5670611439842209
116,0.3529411764705882,0.0,0.5860349127182044,0.0,15.830349922180176,0.0,0.040032386779785156,0.0,0.3,6,1,100,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.3529411764705882,0.5860349127182044
116,0.3529411764705882,0.0,0.5860349127182044,0.0,18.044102907180786,0.0,0.08504676818847656,0.0,0.3,6,5,100,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.3529411764705882,0.5860349127182044
116,0.3529411764705882,0.0,0.601617795753286,0.0,8.551864624023438,0.0,0.030019044876098633,0.0,0.5,3,10,50,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.3529411764705882,0.601617795753286
119,0.35227272727272724,0.0,0.5659448818897638,0.0,14.793431997299194,0.0,0.03490614891052246,0.0,0.01,6,1,100,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.35227272727272724,0.5659448818897638
119,0.35227272727272724,0.0,0.5659448818897638,0.0,11.124247074127197,0.0,0.03091716766357422,0.0,0.01,6,5,100,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.35227272727272724,0.5659448818897638
121,0.3508771929824562,0.0,0.6223849372384938,0.0,21.291052103042603,0.0,0.06482672691345215,0.0,0.01,9,10,0,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.3508771929824562,0.6223849372384938
121,0.3508771929824562,0.0,0.6920415224913495,0.0,16.577653884887695,0.0,0.025997400283813477,0.0,0.8,6,1,50,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.3508771929824562,0.6920415224913495
123,0.34974093264248707,0.0,0.6165494862087614,0.0,17.717609643936157,0.0,0.05086493492126465,0.0,0.001,6,1,0,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.34974093264248707,0.6165494862087614
123,0.34974093264248707,0.0,0.6165494862087614,0.0,13.013194561004639,0.0,0.050864219665527344,0.0,0.001,6,1,10,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.34974093264248707,0.6165494862087614
123,0.34974093264248707,0.0,0.6165494862087614,0.0,11.504229545593262,0.0,0.029920101165771484,0.0,0.001,6,1,50,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.34974093264248707,0.6165494862087614
123,0.34974093264248707,0.0,0.6165494862087614,0.0,11.593989133834839,0.0,0.026927709579467773,0.0,0.001,6,5,0,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.34974093264248707,0.6165494862087614
123,0.34974093264248707,0.0,0.6165494862087614,0.0,17.181048154830933,0.0,0.03291201591491699,0.0,0.001,6,5,10,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.34974093264248707,0.6165494862087614
123,0.34974093264248707,0.0,0.6165494862087614,0.0,12.106615781784058,0.0,0.02892303466796875,0.0,0.001,6,5,50,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.34974093264248707,0.6165494862087614
129,0.34912718204488774,0.0,0.6129368805425143,0.0,18.817668437957764,0.0,0.05086684226989746,0.0,0.01,9,10,50,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.34912718204488774,0.6129368805425143
130,0.3488372093023256,0.0,0.6809116809116809,0.0,20.08672261238098,0.0,0.027015209197998047,0.0,0.3,9,1,50,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.3488372093023256,0.6809116809116809
131,0.34852546916890087,0.0,0.6466703357182169,0.0,18.27312421798706,0.0,0.03490638732910156,0.0,0.01,9,1,50,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.34852546916890087,0.6466703357182169
132,0.34843205574912894,0.0,0.7782101167315174,0.0,25.73640537261963,0.0,0.33822178840637207,0.0,0.8,9,10,10,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.34843205574912894,0.7782101167315174
133,0.345821325648415,0.0,0.6685393258426967,0.0,24.951812505722046,0.0,0.040981292724609375,0.0,0.5,9,5,50,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.345821325648415,0.6685393258426967
134,0.34523809523809523,0.0,0.5846153846153846,0.0,17.86421799659729,0.0,0.04188871383666992,0.0,0.001,6,1,100,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.34523809523809523,0.5846153846153846
134,0.34523809523809523,0.0,0.5846153846153846,0.0,12.535470724105835,0.0,0.029922008514404297,0.0,0.001,6,5,100,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.34523809523809523,0.5846153846153846
134,0.34523809523809523,0.0,0.5846153846153846,0.0,15.013842582702637,0.0,0.03789925575256348,0.0,0.001,6,10,100,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.34523809523809523,0.5846153846153846
134,0.34523809523809523,0.0,0.5846153846153846,0.0,19.455961227416992,0.0,0.04488182067871094,0.0,0.001,9,1,100,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.34523809523809523,0.5846153846153846
134,0.34523809523809523,0.0,0.5846153846153846,0.0,20.146116495132446,0.0,0.04089021682739258,0.0,0.001,9,5,100,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.34523809523809523,0.5846153846153846
139,0.3441295546558704,0.0,0.8230452674897119,0.0,31.364970684051514,0.0,0.04303693771362305,0.0,0.8,9,1,10,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.3441295546558704,0.8230452674897119
140,0.34334763948497854,0.0,0.5479127134724857,0.0,12.084198474884033,0.0,0.04687833786010742,0.0,0.1,6,1,200,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.34334763948497854,0.5479127134724857
140,0.34334763948497854,0.0,0.5479127134724857,0.0,12.877609968185425,0.0,0.024933815002441406,0.0,0.1,6,5,200,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.34334763948497854,0.5479127134724857
140,0.34334763948497854,0.0,0.5479127134724857,0.0,11.576060056686401,0.0,0.023936033248901367,0.0,0.1,6,10,200,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.34334763948497854,0.5479127134724857
143,0.34292035398230086,0.0,0.5576649264356907,0.0,9.846216440200806,0.0,0.04539036750793457,0.0,0.5,3,10,100,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.34292035398230086,0.5576649264356907
144,0.3426124197002141,0.0,0.5450684285040113,0.0,16.379191160202026,0.0,0.02892160415649414,0.0,0.01,9,1,200,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3426124197002141,0.5450684285040113
144,0.3426124197002141,0.0,0.5450684285040113,0.0,19.795053243637085,0.0,0.049866676330566406,0.0,0.01,9,5,200,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.3426124197002141,0.5450684285040113
144,0.3426124197002141,0.0,0.5450684285040113,0.0,17.568010807037354,0.0,0.04089069366455078,0.0,0.01,9,10,200,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.3426124197002141,0.5450684285040113
147,0.34229828850855737,0.0,0.6156233833419554,0.0,18.136491060256958,0.0,0.03490638732910156,0.0,0.01,9,10,10,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.34229828850855737,0.6156233833419554
148,0.3415300546448088,0.0,0.6657381615598885,0.0,19.71896982192993,0.0,0.054967641830444336,0.0,0.8,6,5,50,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.3415300546448088,0.6657381615598885
149,0.34120734908136474,0.0,0.6347920043219881,0.0,18.464611530303955,0.0,0.03490924835205078,0.0,0.01,9,5,50,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.34120734908136474,0.6347920043219881
150,0.33875338753387535,0.0,0.6560088202866594,0.0,25.81599235534668,0.0,0.032912492752075195,0.0,0.8,9,10,50,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.33875338753387535,0.6560088202866594
151,0.33854166666666663,0.0,0.640194489465154,0.0,7.749270915985107,0.0,0.029920101165771484,0.0,0.1,3,5,0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.33854166666666663,0.640194489465154
152,0.3384279475982533,0.0,0.5534620819594913,0.0,9.587096691131592,0.0,0.036997079849243164,0.0,0.5,3,1,100,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.3384279475982533,0.5534620819594913
152,0.3384279475982533,0.0,0.5534620819594913,0.0,10.22752571105957,0.0,0.0279843807220459,0.0,0.5,3,5,100,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.3384279475982533,0.5534620819594913
154,0.33730158730158727,0.0,0.814111261872456,0.0,23.789929389953613,0.0,0.10999202728271484,0.0,0.1,9,5,0,"{'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.33730158730158727,0.814111261872456
155,0.3369272237196766,0.0,0.652770159078442,0.0,20.655752182006836,0.0,0.04787278175354004,0.0,0.01,9,5,10,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.3369272237196766,0.652770159078442
156,0.3342245989304813,0.0,0.651697699890471,0.0,19.270456552505493,0.0,0.03590536117553711,0.0,0.01,9,5,0,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.3342245989304813,0.651697699890471
157,0.33264033264033266,0.0,0.5427251732101617,0.0,27.623147010803223,0.0,0.03197169303894043,0.0,0.5,9,1,200,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.33264033264033266,0.5427251732101617
157,0.33264033264033266,0.0,0.5427251732101617,0.0,26.887490034103394,0.0,0.025019168853759766,0.0,0.5,9,5,200,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.33264033264033266,0.5427251732101617
157,0.33264033264033266,0.0,0.5427251732101617,0.0,27.346130847930908,0.0,0.05604290962219238,0.0,0.5,9,10,200,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.33264033264033266,0.5427251732101617
160,0.33256880733944955,0.0,0.5850540806293019,0.0,10.360501050949097,0.0,0.03191542625427246,0.0,0.3,3,1,50,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.33256880733944955,0.5850540806293019
161,0.33190578158458245,0.0,0.5555555555555556,0.0,15.06569790840149,0.0,0.0260162353515625,0.0,0.5,6,10,100,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.33190578158458245,0.5555555555555556
162,0.3312302839116719,0.0,0.7053941908713692,0.0,20.23986315727234,0.0,0.03590536117553711,0.0,0.01,9,1,0,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.3312302839116719,0.7053941908713692
163,0.3305785123966942,0.0,0.8426966292134831,0.0,19.92779564857483,0.0,0.08396196365356445,0.0,0.3,6,5,0,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.3305785123966942,0.8426966292134831
163,0.3305785123966942,0.0,0.8344923504867872,0.0,24.573152780532837,0.0,0.0810236930847168,0.0,0.3,9,10,0,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.3305785123966942,0.8344923504867872
165,0.3302961275626423,0.0,0.582761998041136,0.0,10.83116364479065,0.0,0.05585122108459473,0.0,0.3,3,5,50,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.3302961275626423,0.582761998041136
166,0.32989690721649484,0.0,0.5320128972823583,0.0,11.39053463935852,0.0,0.031914472579956055,0.0,0.001,6,1,200,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,11.936074495315552,0.0,0.02593064308166504,0.0,0.001,6,5,200,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,15.709980726242065,0.0,0.04089212417602539,0.0,0.001,6,10,200,"{'model__learning_rate': 0.001, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,20.059348821640015,0.0,0.05286145210266113,0.0,0.001,9,1,200,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,16.225599765777588,0.0,0.030919551849365234,0.0,0.001,9,5,200,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,22.728209018707275,0.0,0.0578460693359375,0.0,0.001,9,10,200,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,11.348644733428955,0.0,0.03390932083129883,0.0,0.01,6,1,200,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,11.149178981781006,0.0,0.028925180435180664,0.0,0.01,6,5,200,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
166,0.32989690721649484,0.0,0.5320128972823583,0.0,14.666769027709961,0.0,0.03690218925476074,0.0,0.01,6,10,200,"{'model__learning_rate': 0.01, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.32989690721649484,0.5320128972823583
175,0.32967032967032966,0.0,0.7822685788787485,0.0,23.237936973571777,0.0,0.05197548866271973,0.0,0.5,9,1,10,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.32967032967032966,0.7822685788787485
176,0.32608695652173914,0.0,0.8695652173913042,0.0,16.69101572036743,0.0,0.06395673751831055,0.0,0.5,6,5,0,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.32608695652173914,0.8695652173913042
177,0.3255208333333333,0.0,0.6313265849760257,0.0,15.894487380981445,0.0,0.0359044075012207,0.0,0.001,9,5,0,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.3255208333333333,0.6313265849760257
177,0.3255208333333333,0.0,0.6313265849760257,0.0,21.387794733047485,0.0,0.07480025291442871,0.0,0.001,9,5,10,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.3255208333333333,0.6313265849760257
179,0.32499999999999996,0.0,0.618798955613577,0.0,15.982253551483154,0.0,0.04587697982788086,0.0,0.001,9,1,50,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.32499999999999996,0.618798955613577
180,0.3237410071942446,0.0,0.5995934959349594,0.0,31.887381315231323,0.0,0.07800912857055664,0.0,0.8,9,1,100,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.3237410071942446,0.5995934959349594
180,0.3237410071942446,0.0,0.5995934959349594,0.0,29.083133935928345,0.0,0.0250091552734375,0.0,0.8,9,5,100,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.3237410071942446,0.5995934959349594
182,0.32122905027932963,0.0,0.6713483146067416,0.0,27.133046865463257,0.0,0.02700638771057129,0.0,0.8,9,5,50,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.32122905027932963,0.6713483146067416
183,0.3193832599118942,0.0,0.5659472422062352,0.0,11.53960108757019,0.0,0.04700136184692383,0.0,0.3,3,10,50,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.3193832599118942,0.5659472422062352
184,0.3193612774451097,0.0,0.5238519839500669,0.0,19.421940088272095,0.0,0.04799509048461914,0.0,0.3,6,1,200,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3193612774451097,0.5238519839500669
184,0.3193612774451097,0.0,0.5238519839500669,0.0,13.853517532348633,0.0,0.06499600410461426,0.0,0.3,6,5,200,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.3193612774451097,0.5238519839500669
184,0.3193612774451097,0.0,0.5238519839500669,0.0,14.994999885559082,0.0,0.028535842895507812,0.0,0.3,6,10,200,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.3193612774451097,0.5238519839500669
187,0.31893004115226337,0.0,0.5370201096892139,0.0,7.903859853744507,0.0,0.08377695083618164,0.0,0.1,3,1,100,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.31893004115226337,0.5370201096892139
187,0.31893004115226337,0.0,0.5370201096892139,0.0,7.283519506454468,0.0,0.03490614891052246,0.0,0.1,3,5,100,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.31893004115226337,0.5370201096892139
189,0.3168316831683169,0.0,0.5288028802880288,0.0,15.701931953430176,0.0,0.0359959602355957,0.0,0.5,6,1,200,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3168316831683169,0.5288028802880288
189,0.3168316831683169,0.0,0.5288028802880288,0.0,17.380722045898438,0.0,0.033907413482666016,0.0,0.5,6,5,200,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.3168316831683169,0.5288028802880288
189,0.3168316831683169,0.0,0.5288028802880288,0.0,14.79977011680603,0.0,0.036034584045410156,0.0,0.5,6,10,200,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.3168316831683169,0.5288028802880288
192,0.3167420814479638,0.0,0.5817378497790869,0.0,18.51447868347168,0.0,0.038896799087524414,0.0,0.001,9,10,0,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.3167420814479638,0.5817378497790869
192,0.3167420814479638,0.0,0.5817378497790869,0.0,22.243504524230957,0.0,0.05884718894958496,0.0,0.001,9,10,10,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.3167420814479638,0.5817378497790869
192,0.3167420814479638,0.0,0.5817378497790869,0.0,23.00347352027893,0.0,0.05186009407043457,0.0,0.001,9,10,50,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.3167420814479638,0.5817378497790869
195,0.31531531531531537,0.0,0.6779176201372998,0.0,16.02912664413452,0.0,0.03789806365966797,0.0,0.001,9,1,0,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.31531531531531537,0.6779176201372998
