rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__min_split_loss,params,split0_test_score,split0_train_score
99,0.3382663847780127,0.0,0.9622240916556505,0.0,13.655562400817871,0.0,0.03291177749633789,0.0,0.1,3,10,10,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.3382663847780127,0.9622240916556505
100,0.3382352941176471,0.0,0.9783715530935603,0.0,13.42962098121643,0.0,0.03091740608215332,0.0,0.8,3,10,10,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.3382352941176471,0.9783715530935603
101,0.33802816901408445,0.0,0.9749705416277273,0.0,15.449328899383545,0.0,0.0359036922454834,0.0,0.8,3,5,50,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.33802816901408445,0.9749705416277273
102,0.33730158730158727,0.0,0.9879488339571424,0.0,31.833975315093994,0.0,0.04597282409667969,0.0,0.3,9,10,0,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.33730158730158727,0.9879488339571424
103,0.3372093023255814,0.0,0.966910876741003,0.0,24.41954278945923,0.0,0.022969961166381836,0.0,0.8,6,10,100,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.3372093023255814,0.966910876741003
104,0.33410138248847926,0.0,0.964968664631207,0.0,14.356995105743408,0.0,0.02499246597290039,0.0,0.3,3,10,50,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.33410138248847926,0.964968664631207
105,0.33240997229916897,0.0,0.9757038963149555,0.0,21.89146065711975,0.0,0.026926517486572266,0.0,0.8,6,5,50,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.33240997229916897,0.9757038963149555
106,0.33175355450236965,0.0,0.9667485205909584,0.0,14.467021226882935,0.0,0.026973247528076172,0.0,0.3,3,1,50,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.33175355450236965,0.9667485205909584
106,0.33175355450236965,0.0,0.9667485205909584,0.0,14.233482360839844,0.0,0.028515100479125977,0.0,0.3,3,5,50,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.33175355450236965,0.9667485205909584
108,0.3304904051172708,0.0,0.9634444845712451,0.0,33.0019588470459,0.0,0.030983448028564453,0.0,0.3,9,1,200,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3304904051172708,0.9634444845712451
109,0.3303964757709251,0.0,0.9635385294944384,0.0,23.91996693611145,0.0,0.03299522399902344,0.0,0.5,6,10,200,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.3303964757709251,0.9635385294944384
110,0.32954545454545453,0.0,0.96568509131869,0.0,30.72077226638794,0.0,0.027925968170166016,0.0,0.8,9,1,200,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.32954545454545453,0.96568509131869
111,0.32908704883227174,0.0,0.9629421673217292,0.0,34.018940687179565,0.0,0.025021791458129883,0.0,0.3,9,5,200,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.32908704883227174,0.9629421673217292
112,0.3282275711159737,0.0,0.9647853352629039,0.0,34.48597741127014,0.0,0.024932384490966797,0.0,0.5,9,10,200,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.3282275711159737,0.9647853352629039
113,0.32634032634032634,0.0,0.9662360658376596,0.0,23.246854305267334,0.0,0.02802443504333496,0.0,0.3,6,5,100,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.32634032634032634,0.9662360658376596
114,0.3254437869822485,0.0,0.9570693984932436,0.0,23.397990226745605,0.0,0.025959491729736328,0.0,0.3,6,10,200,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.3254437869822485,0.9570693984932436
115,0.32494758909853255,0.0,0.9601854812919731,0.0,13.873964548110962,0.0,0.027926206588745117,0.0,0.1,3,5,10,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.32494758909853255,0.9601854812919731
116,0.3237410071942446,0.0,0.9684185052232486,0.0,13.519380569458008,0.0,0.021941184997558594,0.0,0.8,3,10,50,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.3237410071942446,0.9684185052232486
117,0.32289628180039137,0.0,0.9585761034400192,0.0,15.467692136764526,0.0,0.04188799858093262,0.0,0.1,3,1,50,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.32289628180039137,0.9585761034400192
118,0.32163742690058483,0.0,0.9559262650794284,0.0,33.22198963165283,0.0,0.03397011756896973,0.0,0.1,9,10,200,"{'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.32163742690058483,0.9559262650794284
119,0.3214285714285714,0.0,0.9670068164401242,0.0,13.684477806091309,0.0,0.0219423770904541,0.0,0.8,3,5,100,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.3214285714285714,0.9670068164401242
120,0.32091097308488614,0.0,0.9605310513056347,0.0,15.758427381515503,0.0,0.0359039306640625,0.0,0.1,3,1,10,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.32091097308488614,0.9605310513056347
120,0.32091097308488614,0.0,0.9599936053714878,0.0,14.346218347549438,0.0,0.03191351890563965,0.0,0.1,3,5,0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.32091097308488614,0.9599936053714878
122,0.3193612774451097,0.0,0.9585978360681918,0.0,22.31783366203308,0.0,0.0219423770904541,0.0,0.8,6,1,200,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3193612774451097,0.9585978360681918
122,0.3193612774451097,0.0,0.9585978360681918,0.0,23.824291944503784,0.0,0.022939443588256836,0.0,0.8,6,5,200,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.3193612774451097,0.9585978360681918
124,0.3182751540041067,0.0,0.9599552393893374,0.0,15.61780071258545,0.0,0.03690171241760254,0.0,0.1,3,1,0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.3182751540041067,0.9599552393893374
125,0.3176229508196721,0.0,0.9596928982725528,0.0,23.651954650878906,0.0,0.02401876449584961,0.0,0.5,6,1,200,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3176229508196721,0.9596928982725528
125,0.3176229508196721,0.0,0.9596928982725528,0.0,23.131001472473145,0.0,0.02700638771057129,0.0,0.5,6,5,200,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.3176229508196721,0.9596928982725528
127,0.31690140845070425,0.0,0.9656074014481095,0.0,13.410187244415283,0.0,0.022939443588256836,0.0,0.8,3,10,100,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.31690140845070425,0.9656074014481095
128,0.3159851301115242,0.0,0.9862046313023486,0.0,22.13585352897644,0.0,0.023936033248901367,0.0,0.8,6,1,10,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.3159851301115242,0.9862046313023486
129,0.31553398058252424,0.0,0.9675793378765272,0.0,16.414660215377808,0.0,0.02293992042541504,0.0,0.8,3,1,100,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.31553398058252424,0.9675793378765272
130,0.3125,0.0,0.9716378054701408,0.0,22.732753038406372,0.0,0.025924205780029297,0.0,0.8,6,1,100,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.3125,0.9716378054701408
131,0.3113207547169811,0.0,0.9544063282585366,0.0,26.34464454650879,0.0,0.033910512924194336,0.0,0.1,6,1,200,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.3113207547169811,0.9544063282585366
131,0.3113207547169811,0.0,0.9544063282585366,0.0,31.35918402671814,0.0,0.03401947021484375,0.0,0.1,6,5,200,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.3113207547169811,0.9544063282585366
133,0.3063457330415755,0.0,0.9635991491752619,0.0,23.00195550918579,0.0,0.025023460388183594,0.0,0.3,6,1,100,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.3063457330415755,0.9635991491752619
134,0.3054989816700611,0.0,0.9595717481623522,0.0,14.30285096168518,0.0,0.03191661834716797,0.0,0.1,3,10,0,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.3054989816700611,0.9595717481623522
135,0.30337078651685395,0.0,0.9650251256281408,0.0,25.26144766807556,0.0,0.052858591079711914,0.0,0.8,6,5,100,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.30337078651685395,0.9650251256281408
136,0.303030303030303,0.0,0.9920290752901334,0.0,24.137014865875244,0.0,0.053980112075805664,0.0,0.5,6,5,0,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.303030303030303,0.9920290752901334
137,0.2997601918465228,0.0,0.9676119883983244,0.0,14.427916765213013,0.0,0.02751326560974121,0.0,0.5,3,1,50,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.2997601918465228,0.9676119883983244
138,0.2995391705069124,0.0,0.9671768022553361,0.0,13.756972551345825,0.0,0.0249636173248291,0.0,0.5,3,10,50,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.2995391705069124,0.9671768022553361
139,0.29850746268656714,0.0,0.9541590529911813,0.0,13.85701036453247,0.0,0.030916929244995117,0.0,0.1,3,5,50,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.29850746268656714,0.9541590529911813
140,0.29837251356238703,0.0,0.952635963346424,0.0,23.954954147338867,0.0,0.02400040626525879,0.0,0.3,6,1,200,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.29837251356238703,0.952635963346424
140,0.29837251356238703,0.0,0.952635963346424,0.0,23.310966730117798,0.0,0.030997276306152344,0.0,0.3,6,5,200,"{'model__learning_rate': 0.3, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.29837251356238703,0.952635963346424
142,0.29787234042553196,0.0,0.991128533113266,0.0,32.60996413230896,0.0,0.0689859390258789,0.0,0.5,9,10,0,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.29787234042553196,0.991128533113266
143,0.2976190476190476,0.0,0.9896584401137161,0.0,25.977044343948364,0.0,0.04496002197265625,0.0,0.8,6,10,0,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.2976190476190476,0.9896584401137161
144,0.2964426877470356,0.0,0.9580670926517572,0.0,13.394228458404541,0.0,0.021941184997558594,0.0,0.8,3,10,200,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.2964426877470356,0.9580670926517572
145,0.296229802513465,0.0,0.9510514435071877,0.0,30.7486412525177,0.0,0.031015634536743164,0.0,0.1,6,10,200,"{'model__learning_rate': 0.1, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.296229802513465,0.9510514435071877
146,0.29471544715447157,0.0,0.9581089168162776,0.0,24.282821893692017,0.0,0.023003101348876953,0.0,0.8,6,10,200,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.29471544715447157,0.9581089168162776
147,0.2909090909090909,0.0,0.9541211519364449,0.0,14.426501512527466,0.0,0.04787158966064453,0.0,0.1,3,10,50,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.2909090909090909,0.9541211519364449
148,0.28884462151394424,0.0,0.9573280159521438,0.0,13.956977367401123,0.0,0.03397679328918457,0.0,0.5,3,5,100,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.28884462151394424,0.9573280159521438
149,0.28769841269841273,0.0,0.9568700920795631,0.0,13.904998064041138,0.0,0.02597498893737793,0.0,0.5,3,10,100,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.28769841269841273,0.9568700920795631
150,0.2857142857142857,0.0,0.9671055280428392,0.0,13.96896505355835,0.0,0.02399611473083496,0.0,0.5,3,5,50,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.2857142857142857,0.9671055280428392
151,0.2830188679245283,0.0,0.9483371514337625,0.0,32.20021176338196,0.0,0.03952932357788086,0.0,0.1,9,1,200,"{'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.2830188679245283,0.9483371514337625
151,0.2830188679245283,0.0,0.9483371514337625,0.0,32.71397280693054,0.0,0.030022382736206055,0.0,0.1,9,5,200,"{'model__learning_rate': 0.1, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.2830188679245283,0.9483371514337625
153,0.28169014084507044,0.0,0.9930133531770639,0.0,32.26497292518616,0.0,0.05304431915283203,0.0,0.3,9,5,0,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.28169014084507044,0.9930133531770639
154,0.2816901408450704,0.0,0.9515036253417328,0.0,14.058989763259888,0.0,0.03402090072631836,0.0,0.3,3,1,100,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.2816901408450704,0.9515036253417328
154,0.2816901408450704,0.0,0.9513151639993662,0.0,14.633012771606445,0.0,0.03297066688537598,0.0,0.3,3,5,100,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.2816901408450704,0.9513151639993662
154,0.2816901408450704,0.0,0.9513151639993662,0.0,13.737991094589233,0.0,0.024022340774536133,0.0,0.3,3,10,100,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.2816901408450704,0.9513151639993662
157,0.2806122448979592,0.0,0.970650064683053,0.0,16.67402458190918,0.0,0.028923511505126953,0.0,0.8,3,1,50,"{'model__learning_rate': 0.8, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.2806122448979592,0.970650064683053
158,0.2759197324414715,0.0,0.9477859341700211,0.0,14.742157936096191,0.0,0.026927947998046875,0.0,0.1,3,5,100,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.2759197324414715,0.9477859341700211
159,0.27093596059113306,0.0,0.9465904611746156,0.0,14.979023694992065,0.0,0.03291130065917969,0.0,0.1,3,10,100,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.27093596059113306,0.9465904611746156
160,0.26578073089701,0.0,0.9488070785274134,0.0,32.831966161727905,0.0,0.03803730010986328,0.0,0.3,9,10,200,"{'model__learning_rate': 0.3, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.26578073089701,0.9488070785274134
161,0.2614896988906497,0.0,0.9441714173383132,0.0,14.487318754196167,0.0,0.029920101165771484,0.0,0.1,3,1,100,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.2614896988906497,0.9441714173383132
162,0.25974025974025977,0.0,0.9461323245458487,0.0,13.724027156829834,0.0,0.023976802825927734,0.0,0.5,3,10,200,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.25974025974025977,0.9461323245458487
163,0.2530541012216405,0.0,0.9512204786812489,0.0,28.97453784942627,0.0,0.021941184997558594,0.0,0.8,9,5,200,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.2530541012216405,0.9512204786812489
164,0.24774774774774777,0.0,0.9926030001239718,0.0,27.81962776184082,0.0,0.04288816452026367,0.0,0.8,9,10,0,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.24774774774774777,0.9926030001239718
165,0.24353120243531204,0.0,0.9410519714666458,0.0,14.647979736328125,0.0,0.025026798248291016,0.0,0.3,3,1,200,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.24353120243531204,0.9410519714666458
165,0.24353120243531204,0.0,0.9410519714666458,0.0,14.308974027633667,0.0,0.03204083442687988,0.0,0.3,3,5,200,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.24353120243531204,0.9410519714666458
167,0.24242424242424246,0.0,0.9408307210031347,0.0,14.240997076034546,0.0,0.023966073989868164,0.0,0.3,3,10,200,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.24242424242424246,0.9408307210031347
168,0.23947750362844702,0.0,0.9393334897911287,0.0,13.60998821258545,0.0,0.03702950477600098,0.0,0.5,3,1,200,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.23947750362844702,0.9393334897911287
168,0.23947750362844702,0.0,0.9393334897911287,0.0,13.937982082366943,0.0,0.02602839469909668,0.0,0.5,3,5,200,"{'model__learning_rate': 0.5, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.23947750362844702,0.9393334897911287
170,0.23255813953488372,0.0,0.9933418799884207,0.0,21.871028184890747,0.0,0.04288530349731445,0.0,0.8,6,5,0,"{'model__learning_rate': 0.8, 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.23255813953488372,0.9933418799884207
171,0.2237654320987654,0.0,0.941001331975241,0.0,33.165963649749756,0.0,0.03789997100830078,0.0,0.01,9,10,0,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 0}",0.2237654320987654,0.941001331975241
172,0.2235772357723577,0.0,0.9328879913002951,0.0,14.398080110549927,0.0,0.0827789306640625,0.0,0.1,3,1,200,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.2235772357723577,0.9328879913002951
172,0.2235772357723577,0.0,0.9328879913002951,0.0,15.366973638534546,0.0,0.049866437911987305,0.0,0.1,3,5,200,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.2235772357723577,0.9328879913002951
174,0.2227722772277228,0.0,0.9940818606961055,0.0,23.718838453292847,0.0,0.042986154556274414,0.0,0.5,6,1,0,"{'model__learning_rate': 0.5, 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.2227722772277228,0.9940818606961055
175,0.21951219512195122,0.0,0.9940818606961055,0.0,32.8089804649353,0.0,0.04999685287475586,0.0,0.5,9,5,0,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.21951219512195122,0.9940818606961055
176,0.21809369951534732,0.0,0.9447765890497167,0.0,30.226237773895264,0.0,0.0359039306640625,0.0,0.01,9,1,10,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.21809369951534732,0.9447765890497167
177,0.21806853582554517,0.0,0.9430332535039848,0.0,30.167882680892944,0.0,0.05086541175842285,0.0,0.01,9,5,0,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.21806853582554517,0.9430332535039848
178,0.21770682148040635,0.0,0.936817472698908,0.0,34.40217185020447,0.0,0.03989386558532715,0.0,0.01,9,10,10,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 10}",0.21770682148040635,0.936817472698908
179,0.2173913043478261,0.0,0.9945757939629828,0.0,30.03735637664795,0.0,0.0468752384185791,0.0,0.8,9,5,0,"{'model__learning_rate': 0.8, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.2173913043478261,0.9945757939629828
180,0.21739130434782608,0.0,0.9316335652376696,0.0,32.172061920166016,0.0,0.042939186096191406,0.0,0.001,9,1,200,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 200}",0.21739130434782608,0.9316335652376696
180,0.21739130434782608,0.0,0.9316335652376696,0.0,33.862957239151,0.0,0.03297591209411621,0.0,0.001,9,5,200,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 200}",0.21739130434782608,0.9316335652376696
180,0.21739130434782608,0.0,0.9316335652376696,0.0,32.55710816383362,0.0,0.04198265075683594,0.0,0.001,9,10,200,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.21739130434782608,0.9316335652376696
183,0.21476510067114096,0.0,0.9309449032608273,0.0,29.782912492752075,0.0,0.08776497840881348,0.0,0.01,9,1,100,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.21476510067114096,0.9309449032608273
183,0.21476510067114096,0.0,0.9309449032608273,0.0,33.35343384742737,0.0,0.040889739990234375,0.0,0.01,9,5,100,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.21476510067114096,0.9309449032608273
185,0.2138157894736842,0.0,0.9459299807033433,0.0,29.860706567764282,0.0,0.03390932083129883,0.0,0.01,9,5,10,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.2138157894736842,0.9459299807033433
186,0.21333333333333332,0.0,0.9305840858881438,0.0,33.335026264190674,0.0,0.061835527420043945,0.0,0.01,9,10,100,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 100}",0.21333333333333332,0.9305840858881438
187,0.21317829457364343,0.0,0.9288117242179342,0.0,14.044520378112793,0.0,0.03390979766845703,0.0,0.1,3,10,200,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 10, 'model__min_split_loss': 200}",0.21317829457364343,0.9288117242179342
188,0.21241830065359477,0.0,0.9451855349624209,0.0,31.066105604171753,0.0,0.03490710258483887,0.0,0.01,9,1,0,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.21241830065359477,0.9451855349624209
189,0.21106259097525473,0.0,0.93795150142528,0.0,31.522770643234253,0.0,0.04587721824645996,0.0,0.01,9,1,50,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 50}",0.21106259097525473,0.93795150142528
190,0.2092050209205021,0.0,0.9347030897346097,0.0,31.29046320915222,0.0,0.04388141632080078,0.0,0.01,9,10,50,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 10, 'model__min_split_loss': 50}",0.2092050209205021,0.9347030897346097
191,0.20833333333333334,0.0,0.9382445998203195,0.0,31.00069832801819,0.0,0.03390789031982422,0.0,0.01,9,5,50,"{'model__learning_rate': 0.01, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 50}",0.20833333333333334,0.9382445998203195
192,0.20779220779220775,0.0,0.9299264421215641,0.0,33.98453116416931,0.0,0.033002376556396484,0.0,0.001,9,1,0,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.20779220779220775,0.9299264421215641
192,0.20779220779220775,0.0,0.9299264421215641,0.0,31.99551224708557,0.0,0.04296088218688965,0.0,0.001,9,1,10,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 10}",0.20779220779220775,0.9299264421215641
194,0.20671834625322996,0.0,0.9289554085934176,0.0,31.763042211532593,0.0,0.06699562072753906,0.0,0.001,9,5,0,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 0}",0.20671834625322996,0.9289554085934176
194,0.20671834625322996,0.0,0.9289554085934176,0.0,32.25694036483765,0.0,0.03249073028564453,0.0,0.001,9,5,10,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 10}",0.20671834625322996,0.9289554085934176
196,0.20408163265306123,0.0,0.9950289975144987,0.0,33.26995897293091,0.0,0.052995920181274414,0.0,0.5,9,1,0,"{'model__learning_rate': 0.5, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 0}",0.20408163265306123,0.9950289975144987
197,0.20253164556962025,0.0,0.927550231839258,0.0,32.08696508407593,0.0,0.03501129150390625,0.0,0.001,9,1,100,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 1, 'model__min_split_loss': 100}",0.20253164556962025,0.927550231839258
197,0.20253164556962025,0.0,0.927550231839258,0.0,32.29412317276001,0.0,0.03390812873840332,0.0,0.001,9,5,100,"{'model__learning_rate': 0.001, 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__min_split_loss': 100}",0.20253164556962025,0.927550231839258
